,probability
6484,0.328820439532
6485,0.564677877975
6486,0.410204447031
6487,0.144724082999
6488,0.239624835372
6489,0.245700977494
6490,0.165689662442
6491,0.0534633114721
6492,0.120534711501
6493,0.111603384572
6494,0.00992341849671
6495,0.277438514563
6496,0.174312137924
6497,0.0179374051419
6498,0.201153582959
6499,0.14515698018
6500,0.0588556993677
6501,0.212140676539
6502,0.787442541666
6503,0.180209356231
6504,0.383370244993
6505,0.245583793511
6506,0.19406639889
6507,0.14538721516
6508,0.0410937908759
6509,0.404248814313
6510,0.243855575667
6511,0.593944350677
6512,0.180934377574
6513,0.86174521237
6514,0.23859736708
6515,0.611308519077
6516,0.177213462578
6517,0.133515820527
6518,0.016891953771
6519,0.149355308479
6520,0.0916995087153
6521,0.51917335421
6522,0.659747291156
6523,0.134149519672
6524,0.966871457664
6525,0.306521520719
6526,0.228532450008
6527,0.0678631362853
6528,0.282804874902
6529,0.170487303616
6530,0.248526936912
6531,0.509786431266
6532,0.035015050493
6533,0.294237564458
6534,0.723119898568
6535,0.317519398777
6536,0.194528799916
6537,0.0308989241355
6538,0.529010307301
6539,0.105081256197
6540,0.54157705635
6541,0.310536155259
6542,0.0511678573476
6543,0.862170842617
6544,0.278742109913
6545,0.676183446333
6546,0.331237409556
6547,0.391436443548
6548,0.203776796786
6549,0.893291254321
6550,0.0813799087852
6551,0.149469594742
6552,0.575117718746
6553,0.332772029744
6554,0.169426449251
6555,0.937206630739
6556,0.635472620336
6557,0.250409070148
6558,0.325292555179
6559,0.422361534154
6560,0.246597528187
6561,0.572427020652
6562,0.264640367015
6563,0.485992507041
6564,0.631359980098
6565,0.346910089449
6566,0.230451033934
6567,0.24177302105
6568,0.969816092993
6569,0.958797445502
6570,0.977341755773
6571,0.102309442924
6572,0.102007519094
6573,0.709513769459
6574,0.229331316358
6575,0.808325055448
6576,0.684124030073
6577,0.299869084805
6578,0.565568639081
6579,0.438951354542
6580,0.023164581586
6581,0.75596680677
6582,0.371186612128
6583,0.343005144036
6584,0.116318527406
6585,0.547129213888
6586,0.681604784947
6587,0.0943235921816
6588,0.027600586024
6589,0.0417327027848
6590,0.0251196664125
6591,0.0552283364375
6592,0.124984381772
6593,0.261179463037
6594,0.271325315228
6595,0.541668847949
6596,0.0800516623766
6597,0.615396285254
6598,0.133400167291
6599,0.478434796405
6600,0.852000212804
6601,0.593850841568
6602,0.238155157902
6603,0.128471377101
6604,0.0293984510618
6605,0.0574377101346
6606,0.00533603440649
6607,0.0779134118057
6608,0.271504774172
6609,0.0238407485472
6610,0.0822337731961
6611,0.23401996119
6612,0.961742494102
6613,0.0729150478909
6614,0.301323684143
6615,0.0135037788369
6616,0.146967883474
6617,0.00343749357083
6618,0.296739859442
6619,0.0800964473062
6620,0.192036213692
6621,0.170097152041
6622,0.218908344708
6623,0.232622097711
6624,0.222242891699
6625,0.594487096132
6626,0.851065291937
6627,0.727611520233
6628,0.494022448404
6629,0.0620407222189
6630,0.250914199346
6631,0.182949640543
6632,0.0715768936482
6633,0.569795593659
6634,0.506815348515
6635,0.067902462513
6636,0.201427846755
6637,0.16517565016
6638,0.323889596582
6639,0.261733491312
6640,0.249829934028
6641,0.046716477813
6642,0.197254917509
6643,0.297819210992
6644,0.0152548765014
6645,0.19308555624
6646,0.0555405428205
6647,0.257067068549
6648,0.0996055769289
6649,0.194129981803
6650,0.077031561867
6651,0.00969951863443
6652,0.0310768454494
6653,0.131970730097
6654,0.158507137158
6655,0.0204573856453
6656,0.655749047505
6657,0.0301501536119
6658,0.077581113725
6659,0.0418295396401
6660,0.323529610528
6661,0.274719331584
6662,0.0863406565621
6663,0.00783947579154
6664,0.281962895853
6665,0.208591545114
6666,0.958595804707
6667,0.0852052537603
6668,0.229723124568
6669,0.635108903708
6670,0.0220923144487
6671,0.0895687152566
6672,0.598039826338
6673,0.626103172483
6674,0.362036916183
6675,0.26349686662
6676,0.053444471426
6677,0.0649259570984
6678,0.0209484357041
6679,0.160822714574
6680,0.655306173426
6681,0.0221106542718
6682,0.0699193290454
6683,0.933292726515
6684,0.321002101403
6685,0.115360518848
6686,0.0175931477669
6687,0.044754142638
6688,0.153294772071
6689,0.0263286946377
6690,0.195668402924
6691,0.095888037797
6692,0.755292543991
6693,0.25040830501
6694,0.479015009171
6695,0.282690685831
6696,0.241041559664
6697,0.164004491621
6698,0.0100164502307
6699,0.0562907663967
6700,0.23797431796
6701,0.365535084852
6702,0.231056961568
6703,0.653854411278
6704,0.240991987032
6705,0.0623005129679
6706,0.274307838033
6707,0.033773337702
6708,0.179241397322
6709,0.405086285841
6710,0.218571274226
6711,0.146715601337
6712,0.193346627499
6713,0.452589903309
6714,0.84433625721
6715,0.54946543878
6716,0.0870085863453
6717,0.330379951563
6718,0.139610698541
6719,0.580744839261
6720,0.0656951155297
6721,0.065748514463
6722,0.658786244072
6723,0.0782364351772
6724,0.0507176508538
6725,0.10049000257
6726,0.185974119806
6727,0.207833529069
6728,0.203389058877
6729,0.749212654037
6730,0.544407100135
6731,0.34663013553
6732,0.162464299306
6733,0.240804152316
6734,0.26183137332
6735,0.344662576354
6736,0.623558491044
6737,0.106266790336
6738,0.102466924056
6739,0.690896354462
6740,0.0146950110622
6741,0.44203553155
6742,0.0959280251474
6743,0.25362576483
6744,0.287749126973
6745,0.886594017491
6746,0.220151724841
6747,0.627213438321
6748,0.113582582895
6749,0.90754738801
6750,0.29445165006
6751,0.153011472231
6752,0.63219020975
6753,0.0392837056741
6754,0.0188315000875
6755,0.226629515506
6756,0.249611958594
6757,0.890928181985
6758,0.0971856694453
6759,0.26909828085
6760,0.297808782481
6761,0.176199568597
6762,0.319011043037
6763,0.581111547765
6764,0.0973114231683
6765,0.597787582014
6766,0.607876407701
6767,0.213789033802
6768,0.0899534691482
6769,0.184677188507
6770,0.234500444589
6771,0.285082559101
6772,0.849917285086
6773,0.182125859694
6774,0.199961208498
6775,0.535590116061
6776,0.167822157668
6777,0.0360408340616
6778,0.673778862494
6779,0.027121706643
6780,0.85093741908
6781,0.760066806019
6782,0.615624961509
6783,0.134029226113
6784,0.179826651278
6785,0.0141677342002
6786,0.166304115048
6787,0.0212072762065
6788,0.838875846558
6789,0.286476394621
6790,0.57963193639
6791,0.0346024812762
6792,0.0235290068855
6793,0.209611106329
6794,0.0571828696495
6795,0.613928510432
6796,0.0149702155302
6797,0.0189065676698
6798,0.306048956812
6799,0.0252230455491
6800,0.21680813666
6801,0.492841071074
6802,0.498256649492
6803,0.565621118158
6804,0.188064409743
6805,0.461351631376
6806,0.194791690469
6807,0.566212528398
6808,0.0186138200251
6809,0.257259104352
6810,0.253747901991
6811,0.178022984057
6812,0.273401083759
6813,0.298503634853
6814,0.893906288181
6815,0.034697996173
6816,0.0134908855456
6817,0.244292741262
6818,0.207759170112
6819,0.287786842601
6820,0.655030823459
6821,0.0248808866674
6822,0.0744652255961
6823,0.020118390626
6824,0.0488318415056
6825,0.391151229685
6826,0.00369563532943
6827,0.256771531408
6828,0.675378631151
6829,0.240326506154
6830,0.0683949059061
6831,0.457957001672
6832,0.171287697799
6833,0.320080495018
6834,0.130366462473
6835,0.254402592461
6836,0.57809547894
6837,0.129475961095
6838,0.213767091605
6839,0.178852671412
6840,0.202225578316
6841,0.287276086898
6842,0.0927865659052
6843,0.228148527676
6844,0.587654909747
6845,0.136638780476
6846,0.237083516448
6847,0.161446594879
6848,0.156519530398
6849,0.590758976514
6850,0.259975439096
6851,0.132392454483
6852,0.416405944884
6853,0.608636992415
6854,0.885896200048
6855,0.221891536654
6856,0.692575013485
6857,0.278426201035
6858,0.0192091015256
6859,0.832568605627
6860,0.438007098476
6861,0.156952816009
6862,0.0943698393157
6863,0.563257358068
6864,0.111409380455
6865,0.174212010304
6866,0.396588697727
6867,0.092511908837
6868,0.0809905923356
6869,0.419869486284
6870,0.657901354587
6871,0.020181231329
6872,0.0147702587556
6873,0.00891839778597
6874,0.0347431425372
6875,0.104355441709
6876,0.382566623282
6877,0.203539222839
6878,0.553882859166
6879,0.00611867814615
6880,0.031041934204
6881,0.0632184711099
6882,0.107852877784
6883,0.229761107643
6884,0.0287096727871
6885,0.227761555077
6886,0.710611157067
6887,0.0532442523765
6888,0.190330408007
6889,0.259066486137
6890,0.453924970376
6891,0.116134595331
6892,0.823896320832
6893,0.0674179467446
6894,0.0692789817838
6895,0.301233713626
6896,0.446227611408
6897,0.123491336252
6898,0.0751486135927
6899,0.0748139968644
6900,0.0839452052229
6901,0.0890582258722
6902,0.542567872672
6903,0.0214033987241
6904,0.132231260017
6905,0.0233109044
6906,0.138523818263
6907,0.355567901626
6908,0.358240655951
6909,0.457797284122
6910,0.724647062393
6911,0.0632997664448
6912,0.543374006361
6913,0.578992737156
6914,0.68416968808
6915,0.546225639382
6916,0.450215503188
6917,0.190083163087
6918,0.064913037343
6919,0.231105983411
6920,0.0178395830608
6921,0.626613534979
6922,0.542718152793
6923,0.203214744534
6924,0.461181713285
6925,0.0377925880075
6926,0.266890591346
6927,0.0154147524968
6928,0.00819392208533
6929,0.162267991921
6930,0.210992133798
6931,0.292118548259
6932,0.249607987603
6933,0.862469980695
6934,0.158244213252
6935,0.0344807595964
6936,0.567012103865
6937,0.595524858956
6938,0.189493762483
6939,0.0346229707927
6940,0.30523763495
6941,0.252566074653
6942,0.061067529464
6943,0.245902196768
6944,0.777855142913
6945,0.144589714347
6946,0.206547456607
6947,0.0754901376457
6948,0.210114054473
6949,0.169583025179
6950,0.686605186174
6951,0.188226282775
6952,0.401923005551
6953,0.245925676253
6954,0.217934985278
6955,0.0924896763959
6956,0.27574261411
6957,0.205915632073
6958,0.250864045586
6959,0.23848785871
6960,0.161009923335
6961,0.64785345693
6962,0.415784423266
6963,0.22942377666
6964,0.186215632422
6965,0.959482303684
6966,0.190508111313
6967,0.1423742549
6968,0.259854884122
6969,0.0248442704958
6970,0.0661604805277
6971,0.502416780533
6972,0.152276228768
6973,0.180235493631
6974,0.238579755134
6975,0.669535589526
6976,0.234452407117
6977,0.230971482311
6978,0.0249927470628
6979,0.499838014756
6980,0.352524639821
6981,0.241753361556
6982,0.81281641091
6983,0.182620101943
6984,0.0266697394194
6985,0.287557817233
6986,0.299616675296
6987,0.200057693947
6988,0.637314937077
6989,0.0695805569611
6990,0.874803984976
6991,0.58673367273
6992,0.0761781716358
6993,0.0516113923095
6994,0.0387921655386
6995,0.568853137462
6996,0.713767233627
6997,0.178112157343
6998,0.0241178726424
6999,0.209871773159
7000,0.502656246633
7001,0.0809875819565
7002,0.0612944318308
7003,0.0715940603445
7004,0.0268860578864
7005,0.282192476406
7006,0.23113318796
7007,0.0165222129614
7008,0.270476181472
7009,0.182040329017
7010,0.0769088322887
7011,0.231047949521
7012,0.196403176725
7013,0.108542027374
7014,0.438879685275
7015,0.321865762728
7016,0.0333859876092
7017,0.0569444766958
7018,0.229199686888
7019,0.193441556764
7020,0.0719773302355
7021,0.169637278465
7022,0.323803073818
7023,0.456433102336
7024,0.288566061129
7025,0.0649607097159
7026,0.074176895699
7027,0.0570938667692
7028,0.119789029298
7029,0.261154009303
7030,0.136685621174
7031,0.18270830886
7032,0.118144473897
7033,0.606672489524
7034,0.0051310785726
7035,0.742514127153
7036,0.270835169732
7037,0.0808520450699
7038,0.0206819024576
7039,0.825621093685
7040,0.357175513308
7041,0.263717861509
7042,0.0560667171638
7043,0.0664222431032
7044,0.304620358658
7045,0.541858378948
7046,0.259670090499
7047,0.34791688471
7048,0.211827568959
7049,0.0640323352022
7050,0.0241771989442
7051,0.347451773506
7052,0.168034177469
7053,0.173692961676
7054,0.827661640648
7055,0.071286673697
7056,0.217305774706
7057,0.0268374343421
7058,0.180113374966
7059,0.148228017572
7060,0.249593393021
7061,0.189245203632
7062,0.847921769815
7063,0.191476310395
7064,0.156109730771
7065,0.0345499332228
7066,0.371375176816
7067,0.835031543305
7068,0.822349928834
7069,0.149967953949
7070,0.0951090037566
7071,0.524476603926
7072,0.87886657617
7073,0.217941935997
7074,0.170513818787
7075,0.549402491771
7076,0.237241801541
7077,0.0642599805013
7078,0.42678599898
7079,0.292900812186
7080,0.168884393681
7081,0.201367777173
7082,0.237972173434
7083,0.834487461988
7084,0.256786292291
7085,0.0527770915081
7086,0.500499754892
7087,0.174323562124
7088,0.145582591509
7089,0.0560176648841
7090,0.00956921966305
7091,0.107740246267
7092,0.753275848502
7093,0.359594812218
7094,0.122608999876
7095,0.119314054334
7096,0.210014432106
7097,0.111348446825
7098,0.0950036511817
7099,0.276491523089
7100,0.195708015721
7101,0.260263085403
7102,0.376422077116
7103,0.860026359929
7104,0.190403203654
7105,0.204226315705
7106,0.134220997915
7107,0.0763617491755
7108,0.144597613196
7109,0.124233653415
7110,0.219140889797
7111,0.0226446691804
7112,0.229420637438
7113,0.0418425158974
7114,0.024372607483
7115,0.27557137556
7116,0.520245677448
7117,0.0838988923476
7118,0.329240940982
7119,0.343486635728
7120,0.214167022023
7121,0.0104390308433
7122,0.75425258574
7123,0.405411691549
7124,0.472124502803
7125,0.105569886967
7126,0.118465653906
7127,0.305295876903
7128,0.00294334554534
7129,0.302170143847
7130,0.790359458111
7131,0.210246190252
7132,0.558286151846
7133,0.241824304952
7134,0.212684205318
7135,0.212476045589
7136,0.220159407512
7137,0.233349439893
7138,0.455460656325
7139,0.0672576068292
7140,0.0184753227256
7141,0.00898022292719
7142,0.824174490922
7143,0.850084624791
7144,0.169447341057
7145,0.162811063626
7146,0.3439451244
7147,0.166751348933
7148,0.537278277888
7149,0.945270444056
7150,0.447153937677
7151,0.189326635299
7152,0.902540335039
7153,0.470944148118
7154,0.747051480683
7155,0.283722966939
7156,0.762064467642
7157,0.00454895365226
7158,0.260325172354
7159,0.109261321866
7160,0.274562772354
7161,0.601623939516
7162,0.430143865311
7163,0.163648296
7164,0.0340524216691
7165,0.0684184048025
7166,0.251120628625
7167,0.165189858462
7168,0.516407281757
7169,0.535206690586
7170,0.131903078755
7171,0.174525187143
7172,0.776348200533
7173,0.133606099218
7174,0.262053163265
7175,0.463820120231
7176,0.232361569978
7177,0.139500195444
7178,0.145212200498
7179,0.845366985355
7180,0.0120170279443
7181,0.0606240494601
7182,0.018935867974
7183,0.245768597188
7184,0.107464457228
7185,0.247612968143
7186,0.682402356585
7187,0.764576995108
7188,0.140318664778
7189,0.119524224129
7190,0.0177753158655
7191,0.223310709209
7192,0.170779965498
7193,0.0633373709457
7194,0.0201077613927
7195,0.421951246208
7196,0.250240771021
7197,0.849504730904
7198,0.0156324780541
7199,0.107816994457
7200,0.183735394078
7201,0.0649728320556
7202,0.504944965396
7203,0.327711061846
7204,0.484965827661
7205,0.0884389872544
7206,0.460097731242
7207,0.534032026785
7208,0.0652149483274
7209,0.223357543604
7210,0.114191978838
7211,0.21227159875
7212,0.814537368754
7213,0.159561783075
7214,0.0757986138461
7215,0.103584083452
7216,0.171841596753
7217,0.0846010152751
7218,0.196078964191
7219,0.156255557115
7220,0.651272726352
7221,0.413425906375
7222,0.231744678583
7223,0.12594436222
7224,0.223157755281
7225,0.196349636767
7226,0.130968176101
7227,0.0938756936556
7228,0.266448654432
7229,0.803757558187
7230,0.0909154853342
7231,0.315537332877
7232,0.785937392558
7233,0.702885528769
7234,0.177517490002
7235,0.578993713851
7236,0.189703132225
7237,0.542879276772
7238,0.453356654368
7239,0.0559479955895
7240,0.515694558732
7241,0.187775049102
7242,0.245183788279
7243,0.970447316542
7244,0.448984712527
7245,0.0724046955161
7246,0.835967926323
7247,0.972782431107
7248,0.0851488026158
7249,0.516297174038
7250,0.130779494119
7251,0.394742502874
7252,0.068775599713
7253,0.127665155524
7254,0.726506309606
7255,0.545538119436
7256,0.0917563044587
7257,0.0852812373929
7258,0.0412137424963
7259,0.177667080777
7260,0.12737132566
7261,0.80915891258
7262,0.015195781397
7263,0.694677457866
7264,0.171766937756
7265,0.0834664668598
7266,0.011223805115
7267,0.606789658864
7268,0.181251326823
7269,0.384345694992
7270,0.57462055504
7271,0.161018017657
7272,0.210259867323
7273,0.0894536866241
7274,0.001986047672
7275,0.00776154169631
7276,0.195739298494
7277,0.00886573988652
7278,0.232682693593
7279,0.621518909059
7280,0.241001304354
7281,0.512487872027
7282,0.179832635101
7283,0.0719678144037
7284,0.329511381735
7285,0.141127476236
7286,0.0551733661684
7287,0.222157951986
7288,0.25786763681
7289,0.0823699837358
7290,0.516518756277
7291,0.0220134484811
7292,0.0114788807297
7293,0.118085266974
7294,0.396944295221
7295,0.484917710123
7296,0.55252083265
7297,0.159500284962
7298,0.160088908157
7299,0.0145652106988
7300,0.212525232275
7301,0.101221352009
7302,0.105163904788
7303,0.209236485864
7304,0.199401867374
7305,0.0223433185386
7306,0.216216641803
7307,0.0535976613414
7308,0.435804918259
7309,0.136527397321
7310,0.476069244086
7311,0.27565618246
7312,0.240977087524
7313,0.114641264222
7314,0.123589003331
7315,0.6163258741
7316,0.00862323307796
7317,0.135885832108
7318,0.170159234646
7319,0.719395702776
7320,0.364921373357
7321,0.0379187997199
7322,0.365532392043
7323,0.184192938329
7324,0.14424223317
7325,0.0226528917617
7326,0.210147849649
7327,0.112541896334
7328,0.234034389741
7329,0.218334170096
7330,0.0233189980421
7331,0.0432510501415
7332,0.17760517802
7333,0.128765549785
7334,0.234268516472
7335,0.460351532703
7336,0.193935916369
7337,0.486098752248
7338,0.139722337473
7339,0.144672901777
7340,0.783708704597
7341,0.0112147357563
7342,0.177373471775
7343,0.167503377678
7344,0.419946964739
7345,0.130645452588
7346,0.183418102236
7347,0.188788860038
7348,0.450346323626
7349,0.470183474528
7350,0.286030091621
7351,0.0154376404343
7352,0.166576928077
7353,0.229214781525
7354,0.135041435337
7355,0.171399499483
7356,0.839638149763
7357,0.457113581035
7358,0.128770103741
7359,0.0235853459407
7360,0.147868242428
7361,0.478379827971
7362,0.511087055506
7363,0.0560423498162
7364,0.155115390503
7365,0.166030263499
7366,0.021848728545
7367,0.193531812498
7368,0.0830528455147
7369,0.0948303501517
7370,0.10971050444
7371,0.883283017048
7372,0.160506212813
7373,0.173875122185
7374,0.147360978515
7375,0.537785395375
7376,0.107105152656
7377,0.475546187157
7378,0.181921501532
7379,0.0611677712857
7380,0.158392317835
7381,0.0575902515944
7382,0.07955135181
7383,0.114896367386
7384,0.339897936118
7385,0.412576674267
7386,0.110747803081
7387,0.141946681609
7388,0.121081741351
7389,0.276273441487
7390,0.00222988062809
7391,0.200159996994
7392,0.161565621844
7393,0.216627887536
7394,0.488321257416
7395,0.367127668439
7396,0.0552305408698
7397,0.15317288798
7398,0.0527679614311
7399,0.68913895953
7400,0.154546040496
7401,0.564205402452
7402,0.134993393045
7403,0.14211781444
7404,0.171128783162
7405,0.284820092212
7406,0.472358781823
7407,0.00791734807043
7408,0.418920333063
7409,0.330238586205
7410,0.43928430872
7411,0.0125130544059
7412,0.0951743229512
7413,0.0473794570991
7414,0.146351016483
7415,0.457383123738
7416,0.161778446973
7417,0.269003937804
7418,0.0480888012808
7419,0.0223724532663
7420,0.200677563619
7421,0.413858578343
7422,0.266817790956
7423,0.451668285372
7424,0.186899471841
7425,0.0318821757888
7426,0.786799785429
7427,0.0416074575324
7428,0.486010032714
7429,0.0205068135229
7430,0.0611866502455
7431,0.244038573405
7432,0.415951966615
7433,0.391811884214
7434,0.365107431903
7435,0.266912087865
7436,0.00873492988597
7437,0.00608942180808
7438,0.260190483795
7439,0.0151379068326
7440,0.0322864813258
7441,0.0662686202329
7442,0.0511280671887
7443,0.0281148428504
7444,0.561918061172
7445,0.267400170421
7446,0.131184560976
7447,0.0519856856882
7448,0.17694930099
7449,0.12791671789
7450,0.059668398865
7451,0.0503327057337
7452,0.0546328332022
7453,0.0426133074085
7454,0.43713333907
7455,0.141741614145
7456,0.195363546454
7457,0.00889330860095
7458,0.0670479312736
7459,0.0286903291888
7460,0.131992122886
7461,0.148328651749
7462,0.424584542163
7463,0.160043419723
7464,0.422785414052
7465,0.509914514664
7466,0.566426951173
7467,0.00533690627564
7468,0.0546149522278
7469,0.0135954857798
7470,0.124759697578
7471,0.10622527343
7472,0.223637949992
7473,0.120517576517
7474,0.115074044447
7475,0.168196788046
7476,0.177170949177
7477,0.0986349328331
7478,0.234559057274
7479,0.33565046495
7480,0.838067928701
7481,0.0520206915485
7482,0.738698147307
7483,0.133964863317
7484,0.713317577222
7485,0.408161506308
7486,0.0951359006558
7487,0.820771989487
7488,0.465156490081
7489,0.0193715607054
7490,0.070912509003
7491,0.202749864482
7492,0.133110577318
7493,0.122416562314
7494,0.407743075395
7495,0.104363962213
7496,0.114252120027
7497,0.847008061461
7498,0.537279328126
7499,0.502410022598
7500,0.166055711144
7501,0.16341198193
7502,0.094560886981
7503,0.150596380006
7504,0.0583702053586
7505,0.756649389482
7506,0.140418150167
7507,0.0244299103887
7508,0.168073786102
7509,0.226712952737
7510,0.14287218667
7511,0.124288963542
7512,0.105505196883
7513,0.0651381595388
7514,0.237768368417
7515,0.0851848546245
7516,0.0150333091112
7517,0.122619288855
7518,0.189168795907
7519,0.184628134553
7520,0.115607509897
7521,0.257044621423
7522,0.18210509548
7523,0.1271604127
7524,0.140098394876
7525,0.148182929333
7526,0.10934837727
7527,0.34375370653
7528,0.0662055771582
7529,0.427145051795
7530,0.462633934472
7531,0.148793408282
7532,0.0198906015901
7533,0.43614706882
7534,0.0745691706746
7535,0.035749779075
7536,0.107393157568
7537,0.135918495357
7538,0.0116213195437
7539,0.447619968257
7540,0.0136900014914
7541,0.0526362916865
7542,0.00606213623703
7543,0.295404731017
7544,0.455556333056
7545,0.761823062675
7546,0.26960560849
7547,0.170066393479
7548,0.081047372864
7549,0.106979804324
7550,0.288219228393
7551,0.070676495487
7552,0.163500997356
7553,0.21053575307
7554,0.334099796265
7555,0.103729467395
7556,0.481969787167
7557,0.0302263600507
7558,0.409427139349
7559,0.398876357278
7560,0.153726232681
7561,0.0861204446271
7562,0.0556078551202
7563,0.117126744007
7564,0.27275003491
7565,0.0130087641
7566,0.187978735121
7567,0.36203415939
7568,0.0725034523777
7569,0.106299847196
7570,0.11844447569
7571,0.0878746305452
7572,0.446992667685
7573,0.150663957142
7574,0.377536519879
7575,0.0380155443611
7576,0.545520666813
7577,0.383745376481
7578,0.0196906423658
7579,0.187484965221
7580,0.136632358446
7581,0.0640816949101
7582,0.00183722926702
7583,0.173505672091
7584,0.169672658741
7585,0.476511215284
7586,0.0461961062567
7587,0.0767994795271
7588,0.200201847421
7589,0.0829503968948
7590,0.745221848349
7591,0.0603802628392
7592,0.0765200569281
7593,0.410314291153
7594,0.300184476657
7595,0.0868700855752
7596,0.0880980787636
7597,0.0785601563725
7598,0.11144139988
7599,0.103589414341
7600,0.204477835907
7601,0.0406903171567
7602,0.0133048502696
7603,0.00568763945993
7604,0.0514415881592
7605,0.623781187647
7606,0.426881712349
7607,0.00764617932362
7608,0.797808543495
7609,0.203898672033
7610,0.0491538220581
7611,0.177989220932
7612,0.488984814082
7613,0.225506002691
7614,0.15398882487
7615,0.129364323591
7616,0.0902701290221
7617,0.0580498621294
7618,0.103676071311
7619,0.0676631669055
7620,0.148177727334
7621,0.313095553769
7622,0.428044585439
7623,0.00904620920051
7624,0.543108112801
7625,0.0273577565547
7626,0.771763612016
7627,0.235119700567
7628,0.486726047886
7629,0.101633676451
7630,0.00177720840469
7631,0.102237338028
7632,0.144463589124
7633,0.113491082484
7634,0.272690625629
7635,0.0116309039887
7636,0.124660019855
7637,0.0969272413219
7638,0.156670090179
7639,0.231779763411
7640,0.125045198294
7641,0.0111626953342
7642,0.0353174794716
7643,0.200756983949
7644,0.162579764977
7645,0.11813121151
7646,0.248880724924
7647,0.854447684575
7648,0.37730633445
7649,0.0186555929436
7650,0.0368204247051
7651,0.217302322627
7652,0.181350629638
7653,0.227835839752
7654,0.146851962913
7655,0.463302468681
7656,0.122262829217
7657,0.0343643735502
7658,0.0106991988253
7659,0.0198180060489
7660,0.167585943169
7661,0.685683905448
7662,0.194727394825
7663,0.179090714128
7664,0.0494001291856
7665,0.0927615541647
7666,0.137604836075
7667,0.12248580712
7668,0.0103799991671
7669,0.935991195821
7670,0.153934881408
7671,0.142051957158
7672,0.0957137317067
7673,0.022444920945
7674,0.845331012048
7675,0.163093034136
7676,0.00248288576561
7677,0.191636432423
7678,0.432584205011
7679,0.010137308454
7680,0.683497444977
7681,0.894220197338
7682,0.841855442599
7683,0.357503353344
7684,0.0125945117888
7685,0.0723393781007
7686,0.107478652383
7687,0.0204219534386
7688,0.0506595697105
7689,0.0715934130028
7690,0.00921682198076
7691,0.412872498502
7692,0.174953073936
7693,0.459749755012
7694,0.201967281408
7695,0.631032213772
7696,0.17398712287
7697,0.144942545681
7698,0.384217932736
7699,0.645573335382
7700,0.273855118358
7701,0.198265488169
7702,0.820207230418
7703,0.672804948607
7704,0.118126383773
7705,0.379233300515
7706,0.0816878979315
7707,0.155068309227
7708,0.220711466335
7709,0.0226692924027
7710,0.129394749858
7711,0.122320079413
7712,0.962347860142
7713,0.0569604222491
7714,0.331269973388
7715,0.105738976779
7716,0.125886659242
7717,0.169240364889
7718,0.0160166740717
7719,0.0695232106602
7720,0.105714119477
7721,0.0433580578916
7722,0.105671947886
7723,0.0861012174831
7724,0.341239655969
7725,0.313272963122
7726,0.230187173618
7727,0.0809991433839
7728,0.07716403724
7729,0.0150641987775
7730,0.106440371496
7731,0.130515835199
7732,0.239593323917
7733,0.129583741385
7734,0.442063713579
7735,0.0499693096685
7736,0.154109724179
7737,0.716607196677
7738,0.272146916065
7739,0.0708233401832
7740,0.0860406584267
7741,0.0149343853468
7742,0.146944811487
7743,0.114406844505
7744,0.101268357411
7745,0.171434304306
7746,0.494968271219
7747,0.356846409899
7748,0.0572004349404
7749,0.201450985573
7750,0.150410810818
7751,0.12180846974
7752,0.0438980258237
7753,0.0859934512732
7754,0.147587423499
7755,0.0690288769611
7756,0.0539119619531
7757,0.394600052202
7758,0.116311180072
7759,0.171621375882
7760,0.081592297335
7761,0.457905464228
7762,0.364228058523
7763,0.131612856564
7764,0.556292992916
7765,0.0819262230823
7766,0.134381232376
7767,0.0088917346866
7768,0.0557487131237
7769,0.0373991006224
7770,0.0465168147275
7771,0.176497767492
7772,0.114583093265
7773,0.101327548951
7774,0.0439021308105
7775,0.16874033343
7776,0.13999476369
7777,0.12934930331
7778,0.11112669748
7779,0.0164874673687
7780,0.0269195604005
7781,0.350829382306
7782,0.668251341388
7783,0.164621680635
7784,0.0534973061664
7785,0.47519079649
7786,0.101892369426
7787,0.12633782246
7788,0.11306259992
7789,0.155077660085
7790,0.0913192390972
7791,0.0330905763989
7792,0.181314910685
7793,0.00872443903638
7794,0.221603844657
7795,0.00761580533597
7796,0.140053250622
7797,0.12835153788
7798,0.108201450561
7799,0.12917283723
7800,0.0278490471779
7801,0.430478818772
7802,0.18988076664
7803,0.0578365032653
7804,0.193059991697
7805,0.321960777114
7806,0.109331201098
7807,0.13625978939
7808,0.119439082607
7809,0.112427896034
7810,0.170530665418
7811,0.698583829325
7812,0.452375480373
7813,0.101694386529
7814,0.0341277240663
7815,0.0122310646023
7816,0.555387017529
7817,0.0333489011523
7818,0.138192872731
7819,0.393114516085
7820,0.101928608342
7821,0.0279355217527
7822,0.109310228182
7823,0.394167780435
7824,0.0917275349126
7825,0.146586016631
7826,0.138821670256
7827,0.01290524636
7828,0.710907585661
7829,0.187804417456
7830,0.0564984319016
7831,0.100644098332
7832,0.166695927625
7833,0.0157964660262
7834,0.358630295167
7835,0.146936517449
7836,0.454067819614
7837,0.0965724125657
7838,0.0392180443396
7839,0.345682215213
7840,0.137140883028
7841,0.131780317631
7842,0.139046886334
7843,0.931182285289
7844,0.573961317998
7845,0.372012799766
7846,0.0324751919251
7847,0.0327459831906
7848,0.34031356895
7849,0.138881286941
